date	bin	turnover	price
20150120	1	11405451	197.7005
20150120	2	8271049	196.9558
20150120	3	5551511	197.2764
20150120	4	4748256	197.3868
20150120	5	4465284	196.6521
20150120	6	3433014	196.7501
20150120	7	3516689	196.8579
20150120	8	3703098	196.8775
20150120	9	4177135	196.5845
20150120	10	5258949	196.4366
20150120	11	2346148	196.6031
20150120	12	1807446	196.7011
20150120	13	1500380	196.8089
20150120	14	1614484	196.8383
20150120	15	1949151	196.6227
20150120	16	3115630	197.1812
20150120	17	2557989	197.1126
20150120	18	1531070	197.1224
20150120	19	2961041	197.3184
20150120	20	2019042	197.2596
20150120	21	4107263	197.8817
20150120	22	3081403	198.0630
20150120	23	3179045	198.0924
20150120	24	3973943	198.0924
20150120	25	4262469	198.0336
20150120	26	14045050	197.9699
20150121	1	19074002	198.0532
20150121	2	8427686	198.1022
20150121	3	7291755	198.0728
20150121	4	5930526	198.4549
20150121	5	3440185	198.5627
20150121	6	6817289	199.2950
20150121	7	3860124	199.2191
20150121	8	2769725	199.0036
20150121	9	2227238	198.9252
20150121	10	1760457	199.1407
20150121	11	1239870	199.2484
20150121	12	1133549	199.2779
20150121	13	1540132	199.0212
20150121	14	2812488	198.7880
20150121	15	2478509	198.8840
20150121	16	1878604	198.5039
20150121	17	2595241	198.5235
20150121	18	2898535	198.1218
20150121	19	3118495	198.3373
20150121	20	2524770	198.4059
20150121	21	2162440	198.5039
20150121	22	2896476	198.8076
20150121	23	2984669	198.5774
20150121	24	3300291	198.8076
20150121	25	3755810	198.9840
20150121	26	13778121	198.9546
20150122	1	12728853	199.1212
20150122	2	9791526	198.7978
20150122	3	5877053	199.4151
20150122	4	6274594	199.8364
20150122	5	4314591	200.2577
20150122	6	6514473	200.7182
20150122	7	6226323	200.2381
20150122	8	3758786	200.4929
20150122	9	2682995	200.1891
20150122	10	2978353	200.2381
20150122	11	3014802	200.1499
20150122	12	2605045	200.3692
20150122	13	1813554	200.2724
20150122	14	1834940	200.1401
20150122	15	2004391	200.2675
20150122	16	1667773	200.1303
20150122	17	1763493	200.5076
20150122	18	2011363	200.5124
20150122	19	2620523	200.6644
20150122	20	4077113	200.8260
20150122	21	5164051	201.1983
20150122	22	5846685	201.7176
20150122	23	7060704	201.8939
20150122	24	6308076	201.9184
20150122	25	5584298	201.8645
20150122	26	20740760	201.8841
20150123	1	10555920	201.2179
20150123	2	5303552	201.3943
20150123	3	4500276	201.4041
20150123	4	3493787	201.5118
20150123	5	3214605	201.0709
20150123	6	5395735	201.5118
20150123	7	2591527	201.3257
20150123	8	2944311	201.6980
20150123	9	2184248	201.5216
20150123	10	1887231	201.4677
20150123	11	1884802	201.7568
20150123	12	1649130	201.6196
20150123	13	2111947	201.7568
20150123	14	1625027	201.7666
20150123	15	1979583	201.7176
20150123	16	1916960	201.5510
20150123	17	2667308	201.8058
20150123	18	1713857	201.7568
20150123	19	1949528	201.6216
20150123	20	2334449	201.6490
20150123	21	2331789	201.4530
20150123	22	2390617	201.2375
20150123	23	4292844	201.1935
20150123	24	2846835	201.2375
20150123	25	5145642	201.0219
20150123	26	16908480	200.8260
20150126	1	8150409	199.9050
20150126	2	5385553	200.2577
20150126	3	4289649	200.4439
20150126	4	3008254	200.4341
20150126	5	3548132	200.7290
20150126	6	3146000	200.8652
20150126	7	2430338	200.8553
20150126	8	2422552	200.6888
20150126	9	1975939	200.7574
20150126	10	2083107	200.9730
20150126	11	2221899	201.0170
20150126	12	1619365	201.0170
20150126	13	1844660	200.8848
20150126	14	1523666	200.8456
20150126	15	1058232	200.8211
20150126	16	1373762	200.9435
20150126	17	1467225	201.0856
20150126	18	2738633	201.2767
20150126	19	1843196	201.0562
20150126	20	1427763	201.1101
20150126	21	1246741	201.0317
20150126	22	1993940	201.0072
20150126	23	1578505	200.9729
20150126	24	2252388	200.9632
20150126	25	4631186	201.0709
20150126	26	12828280	201.2865
20150127	1	13409369	198.9253
20150127	2	6259393	198.7880
20150127	3	7617446	198.7880
20150127	4	4730023	198.5627
20150127	5	7171041	197.7593
20150127	6	5993501	198.1217
20150127	7	3965935	198.2491
20150127	8	4026084	198.4843
20150127	9	4581528	198.4941
20150127	10	2804938	198.3721
20150127	11	1943061	198.4843
20150127	12	3033369	199.0232
20150127	13	2590968	198.9969
20150127	14	1897291	199.1212
20150127	15	2388073	199.1702
20150127	16	4253225	199.5131
20150127	17	2640557	199.2485
20150127	18	1756586	199.1995
20150127	19	1904755	199.4445
20150127	20	3580338	199.8952
20150127	21	1946455	199.8070
20150127	22	2655701	199.3171
20150127	23	2557709	199.3661
20150127	24	4191419	198.7978
20150127	25	4475099	199.1016
20150127	26	11699270	198.6900
20150128	1	7294080	199.6013
20150128	2	4312144	199.5425
20150128	3	4613181	199.5816
20150128	4	3904110	199.3122
20150128	5	5830744	198.6019
20150128	6	5138018	198.2590
20150128	7	4449849	198.2785
20150128	8	4779287	198.3961
20150128	9	3342609	198.6607
20150128	10	2479273	198.7488
20150128	11	2396901	198.8958
20150128	12	2404048	199.2926
20150128	13	1521100	199.0967
20150128	14	1371964	199.0134
20150128	15	1644473	198.7586
20150128	16	1934882	198.7292
20150128	17	1902574	198.8762
20150128	18	2172393	198.6803
20150128	19	10173603	198.4647
20150128	20	6214557	197.9062
20150128	21	6826264	197.9258
20150128	22	3677148	198.1218
20150128	23	3952207	197.5682
20150128	24	7756093	197.1421
20150128	25	10973704	196.1328
20150128	26	22336470	196.0936
20150129	1	12287122	195.5547
20150129	2	10207070	195.7605
20150129	3	7620318	195.5547
20150129	4	5916817	195.8291
20150129	5	7053040	194.8885
20150129	6	6746054	195.2167
20150129	7	6123208	195.2510
20150129	8	5119169	195.3098
20150129	9	4881798	195.6674
20150129	10	5375073	195.8095
20150129	11	3434991	196.1132
20150129	12	2254789	196.0005
20150129	13	2625415	195.5676
20150129	14	2589309	195.9075
20150129	15	2296949	195.9075
20150129	16	2809162	196.4464
20150129	17	3609580	196.7599
20150129	18	4864498	196.7795
20150129	19	3114826	196.7599
20150129	20	2810755	197.1616
20150129	21	3337531	197.0881
20150129	22	2275769	197.0734
20150129	23	3690499	197.2057
20150129	24	5807700	197.7201
20150129	25	5681225	197.8964
20150129	26	14081707	197.9111
20150130	1	8862374	197.3282
20150130	2	6179465	197.0832
20150130	3	5739633	196.8285
20150130	4	4005467	196.5296
20150130	5	5547921	196.5248
20150130	6	4186373	196.5247
20150130	7	4591199	195.9313
20150130	8	4566214	196.3033
20150130	9	3760169	196.0495
20150130	10	2894605	196.5345
20150130	11	4484936	197.0734
20150130	12	3537242	197.1910
20150130	13	2274176	196.8753
20150130	14	2745508	196.5737
20150130	15	2215044	196.4561
20150130	16	2871472	196.6325
20150130	17	2507822	196.9950
20150130	18	4347047	197.3502
20150130	19	4229454	197.1616
20150130	20	6750491	197.9846
20150130	21	5701644	197.2694
20150130	22	7029170	196.6423
20150130	23	7283986	196.5737
20150130	24	8475818	196.2700
20150130	25	12064194	195.6429
20150130	26	25514186	195.4372
20150202	1	9277357	195.3392
20150202	2	6705943	194.8787
20150202	3	11571882	194.2418
20150202	4	7325286	194.4378
20150202	5	5527877	194.9081
20150202	6	4245792	195.0159
20150202	7	6132473	195.8595
20150202	8	4177360	196.2014
20150202	9	6256384	196.5541
20150202	10	3591029	196.3288
20150202	11	4336785	195.8144
20150202	12	2554844	195.8977
20150202	13	2702714	196.0446
20150202	14	3858890	195.3686
20150202	15	3832005	195.4568
20150202	16	2538952	195.7801
20150202	17	3498312	194.9277
20150202	18	3134473	194.9081
20150202	19	2626082	195.3784
20150202	20	2865271	195.9859
20150202	21	2321353	195.7507
20150202	22	3848453	195.5676
20150202	23	3996087	196.2602
20150202	24	4904124	196.4757
20150202	25	10653636	197.7642
20150202	26	15103452	197.8376
20150203	1	10235198	199.6208
20150203	2	5826505	199.7090
20150203	3	5283916	199.2191
20150203	4	3861282	199.6257
20150203	5	3419942	199.1505
20150203	6	5038301	198.6117
20150203	7	3532005	199.0232
20150203	8	2587253	199.0134
20150203	9	2661080	199.3759
20150203	10	3365444	198.7096
20150203	11	3485372	199.0526
20150203	12	1763422	198.9448
20150203	13	1873122	199.1897
20150203	14	2190908	199.1114
20150203	15	2821050	199.3955
20150203	16	3251933	199.7188
20150203	17	2787677	199.6943
20150203	18	3760461	200.1848
20150203	19	3601126	199.8854
20150203	20	2999168	199.7041
20150203	21	2540396	199.9099
20150203	22	1788638	200.0813
20150203	23	2801756	200.1597
20150203	24	4347189	200.2969
20150203	25	7088491	200.4929
20150203	26	14864477	200.6986
20150204	1	6893602	199.9050
20150204	2	3258390	200.1695
20150204	3	5378528	200.0715
20150204	4	2945854	199.9589
20150204	5	4658270	200.4145
20150204	6	2864345	200.2087
20150204	7	2948342	200.4977
20150204	8	3673512	200.6790
20150204	9	3190078	200.8162
20150204	10	2183537	200.7280
20150204	11	1763637	200.6692
20150204	12	2153999	200.2709
20150204	13	2437922	200.0030
20150204	14	2761217	200.2577
20150204	15	2104181	200.2773
20150204	16	2037953	200.4586
20150204	17	1676753	200.4537
20150204	18	2380396	200.3165
20150204	19	2682531	200.0618
20150204	20	2429633	200.2871
20150204	21	2452513	200.3557
20150204	22	2346333	200.4537
20150204	23	1758031	200.5810
20150204	24	5083051	201.0807
20150204	25	14149168	200.0030
20150204	26	24090858	199.9344
20150205	1	7898864	201.0807
20150205	2	6952055	201.2052
20150205	3	4112943	201.2277
20150205	4	2388276	201.4334
20150205	5	3546161	201.6098
20150205	6	3242793	201.6000
20150205	7	2544929	201.6049
20150205	8	3078050	201.5412
20150205	9	2440960	201.5020
20150205	10	1580267	201.6000
20150205	11	960274	201.4530
20150205	12	1404207	201.3355
20150205	13	877181	201.4726
20150205	14	1468920	201.2963
20150205	15	1688483	201.4628
20150205	16	1590819	201.6000
20150205	17	1601485	201.6784
20150205	18	1989678	201.6098
20150205	19	3011982	201.7372
20150205	20	1928316	201.6098
20150205	21	2511641	201.4579
20150205	22	1791002	201.6392
20150205	23	2215378	201.5804
20150205	24	4026174	201.9576
20150205	25	5215122	201.9919
20150205	26	12157025	202.0115
20150206	1	6991130	202.1291
20150206	2	4261902	202.3250
20150206	3	5322673	202.6778
20150206	4	2697134	202.5896
20150206	5	3124430	202.9521
20150206	6	3288433	202.8149
20150206	7	2629696	202.7561
20150206	8	1805438	202.8051
20150206	9	2479188	202.8639
20150206	10	2567497	202.8541
20150206	11	1596892	202.8933
20150206	12	1586866	202.8590
20150206	13	3493833	202.3152
20150206	14	4784813	202.6582
20150206	15	3591588	202.1192
20150206	16	4884589	201.8548
20150206	17	3871004	201.9723
20150206	18	2682636	202.0507
20150206	19	2774070	201.9723
20150206	20	1880441	202.1193
20150206	21	3007229	202.2271
20150206	22	2923857	201.6490
20150206	23	6369804	201.2375
20150206	24	6191235	200.9044
20150206	25	5087814	200.8946
20150206	26	10696389	201.3943
20150209	1	7323373	200.8946
20150209	2	3737579	201.2081
20150209	3	3055756	201.1713
20150209	4	3262165	200.7770
20150209	5	2588987	200.7868
20150209	6	2734729	200.6104
20150209	7	2410490	200.9632
20150209	8	2265764	201.3061
20150209	9	1529759	201.1395
20150209	10	1289611	201.1199
20150209	11	1244799	201.0905
20150209	12	1762024	201.3159
20150209	13	1728453	201.2375
20150209	14	1860974	201.1297
20150209	15	1213200	201.1182
20150209	16	1293082	200.9142
20150209	17	2404302	200.6810
20150209	18	1814860	200.8848
20150209	19	1418790	200.6398
20150209	20	2428597	200.7378
20150209	21	1429139	200.7966
20150209	22	2182449	200.4243
20150209	23	3743140	200.2577
20150209	24	2810210	200.5222
20150209	25	4183634	200.6398
20150209	26	7304245	200.4929
20150210	1	6071256	201.3943
20150210	2	4093772	201.1885
20150210	3	2956111	201.3551
20150210	4	3501089	201.1150
20150210	5	2819151	201.1493
20150210	6	4050976	201.0905
20150210	7	2303146	201.2571
20150210	8	2572373	201.4726
20150210	9	2623574	201.5804
20150210	10	1438580	201.6000
20150210	11	2671343	201.8743
20150210	12	1854999	201.8939
20150210	13	1427175	201.8743
20150210	14	1471839	201.8890
20150210	15	1213475	201.9361
20150210	16	1646531	201.7274
20150210	17	1342766	201.7372
20150210	18	1836398	201.6980
20150210	19	1124461	201.8743
20150210	20	2134854	202.1046
20150210	21	3200994	202.3250
20150210	22	3699615	202.7023
20150210	23	2740525	202.6190
20150210	24	2509395	202.8050
20150210	25	4569723	202.8639
20150210	26	9216097	202.6288
20150211	1	3938749	202.5504
20150211	2	3430739	202.7072
20150211	3	2685289	202.5504
20150211	4	2422211	202.3789
20150211	5	2948596	202.4916
20150211	6	2265530	202.5013
20150211	7	3312797	202.7463
20150211	8	2315115	202.6582
20150211	9	2121869	202.6484
20150211	10	1436923	202.6092
20150211	11	1436040	202.5896
20150211	12	1150652	202.6484
20150211	13	1732991	202.2957
20150211	14	2501277	202.2173
20150211	15	3332846	201.7519
20150211	16	2884794	201.9723
20150211	17	1890592	201.9723
20150211	18	3814710	202.2908
20150211	19	3263471	202.3887
20150211	20	2335535	202.1782
20150211	21	2075216	202.5112
20150211	22	1755760	202.5210
20150211	23	1510942	202.5602
20150211	24	5266371	203.0305
20150211	25	5575874	202.7855
20150211	26	7151184	202.7463
20150212	1	6099921	203.5400
20150212	2	5727529	204.0005
20150212	3	3329286	204.1670
20150212	4	3387008	203.8143
20150212	5	2420805	204.0299
20150212	6	2758889	203.9221
20150212	7	2856565	204.0838
20150212	8	2490270	203.7849
20150212	9	2077727	203.9368
20150212	10	3072420	204.0495
20150212	11	1432029	204.1278
20150212	12	1763822	204.2356
20150212	13	3134876	204.1817
20150212	14	1488092	204.1964
20150212	15	1963580	204.3180
20150212	16	1809232	204.3140
20150212	17	2536850	204.4610
20150212	18	2277497	204.4708
20150212	19	2173965	204.3924
20150212	20	2196646	204.3728
20150212	21	2523646	204.5589
20150212	22	2690005	204.6226
20150212	23	2814843	204.6324
20150212	24	3456808	204.6177
20150212	25	4803521	204.6373
20150212	26	8888308	204.6961
20150213	1	7403640	205.0880
20150213	2	3427835	205.0978
20150213	3	5129405	205.0097
20150213	4	3436003	205.2350
20150213	5	2569476	205.0194
20150213	6	1856459	205.1566
20150213	7	2781446	205.3232
20150213	8	1717812	205.2742
20150213	9	2001612	205.2938
20150213	10	1697372	205.3092
20150213	11	1225187	205.2105
20150213	12	1177468	205.0782
20150213	13	1170441	205.0978
20150213	14	1102802	205.0194
20150213	15	1148028	205.0831
20150213	16	1616853	204.8823
20150213	17	3989696	204.7255
20150213	18	1770760	204.7941
20150213	19	2805467	204.8431
20150213	20	1918203	205.0464
20150213	21	1342600	204.9509
20150213	22	2262971	205.1125
20150213	23	3193290	205.3428
20150213	24	3223496	205.3575
20150213	25	4510551	205.4310
20150213	26	9512546	205.5387
20150217	1	6487296	204.9313
20150217	2	3307168	205.2399
20150217	3	3060952	205.4408
20150217	4	1983452	205.3232
20150217	5	1760873	205.3918
20150217	6	2337703	205.1468
20150217	7	1543961	205.1566
20150217	8	1916519	205.3624
20150217	9	2022009	205.4016
20150217	10	1022339	205.4603
20150217	11	1514822	205.4359
20150217	12	991177	205.4603
20150217	13	2543075	205.5877
20150217	14	1185700	205.6661
20150217	15	2422209	205.8621
20150217	16	1927418	206.0482
20150217	17	1617978	205.9404
20150217	18	1998663	205.8914
20150217	19	2464257	205.8229
20150217	20	1567653	205.8131
20150217	21	1384887	205.8424
20150217	22	2190518	205.7151
20150217	23	2353669	205.8327
20150217	24	1585416	205.8474
20150217	25	3154726	205.6073
20150217	26	8413107	205.8621
20150218	1	5359820	205.5877
20150218	2	2336689	205.5093
20150218	3	2984288	205.3526
20150218	4	3002127	205.1958
20150218	5	2507925	205.5681
20150218	6	1601907	205.4653
20150218	7	1252516	205.4505
20150218	8	1501862	205.6367
20150218	9	1614003	205.5191
20150218	10	1266064	205.4897
20150218	11	1076274	205.5093
20150218	12	703571	205.5485
20150218	13	1691657	205.3036
20150218	14	1789874	205.2742
20150218	15	1066996	205.2938
20150218	16	1538039	205.3330
20150218	17	1747537	205.3232
20150218	18	2190888	205.3526
20150218	19	7688262	205.8033
20150218	20	3021797	205.3722
20150218	21	2083228	205.6161
20150218	22	1470997	205.6144
20150218	23	3630480	205.8131
20150218	24	2855869	205.8817
20150218	25	3095098	205.6857
20150218	26	6379625	205.8817
20150219	1	5830037	205.3624
20150219	2	3005887	205.3575
20150219	3	4229487	205.5877
20150219	4	4159958	205.7347
20150219	5	2798445	205.8523
20150219	6	1823346	205.7641
20150219	7	2457719	205.7445
20150219	8	3054509	205.9600
20150219	9	2573758	206.0433
20150219	10	1682879	206.0237
20150219	11	1883059	206.0002
20150219	12	1642570	205.7935
20150219	13	2991703	205.6269
20150219	14	1848276	205.6934
20150219	15	1960379	205.5681
20150219	16	2107783	205.5779
20150219	17	1955333	205.6318
20150219	18	2016302	205.8229
20150219	19	1782746	205.8131
20150219	20	1217054	205.7151
20150219	21	2176753	205.7641
20150219	22	1461411	205.8317
20150219	23	2328540	205.8718
20150219	24	2073282	205.8327
20150219	25	3646070	205.6661
20150219	26	7942363	205.7347
20150220	1	8753960	204.9117
20150220	2	5899242	204.6373
20150220	3	5117861	204.9215
20150220	4	2857480	204.8627
20150220	5	4190829	205.3527
20150220	6	2361926	205.4408
20150220	7	2425902	205.3526
20150220	8	1781448	205.4603
20150220	9	2033849	205.4310
20150220	10	1623152	205.5191
20150220	11	2043166	205.5681
20150220	12	2174026	205.5583
20150220	13	7543376	205.7935
20150220	14	3148639	205.8131
20150220	15	3178709	206.0678
20150220	16	2166436	206.0923
20150220	17	4400564	206.3128
20150220	18	2749895	206.4695
20150220	19	4009677	206.5479
20150220	20	2580506	206.4793
20150220	21	2157609	206.4401
20150220	22	3993870	206.6949
20150220	23	6667410	206.9398
20150220	24	4203197	206.9104
20150220	25	5820345	206.9692
20150220	26	14963352	206.9692
20150223	1	4237896	206.4499
20150223	2	3761001	206.4793
20150223	3	2015125	206.4548
20150223	4	2421905	206.4695
20150223	5	1896387	206.5871
20150223	6	1867483	206.6165
20150223	7	1409939	206.6165
20150223	8	2147670	206.7733
20150223	9	1304801	206.8027
20150223	10	1062708	206.7537
20150223	11	1129068	206.7390
20150223	12	1243251	206.5871
20150223	13	1285716	206.4695
20150223	14	1138403	206.5381
20150223	15	845527	206.5675
20150223	16	740088	206.5448
20150223	17	2929764	206.7439
20150223	18	1170784	206.6312
20150223	19	1233366	206.6753
20150223	20	1189760	206.7341
20150223	21	1935008	206.4891
20150223	22	1109081	206.4891
20150223	23	2119114	206.3716
20150223	24	1543090	206.4793
20150223	25	3122590	206.7243
20150223	26	16230193	206.9202
20150224	1	4807371	206.9202
20150224	2	3201357	206.8810
20150224	3	6329389	207.0084
20150224	4	4657903	207.2925
20150224	5	1865761	207.2876
20150224	6	1795064	207.2729
20150224	7	2584085	207.5816
20150224	8	2037648	207.5130
20150224	9	1849858	207.3709
20150224	10	1167969	207.2729
20150224	11	937871	207.3611
20150224	12	1223076	207.2631
20150224	13	2663852	207.1162
20150224	14	1322867	207.2436
20150224	15	819608	207.2337
20150224	16	1010810	207.2142
20150224	17	1315578	207.4444
20150224	18	828910	207.4052
20150224	19	1260732	207.3317
20150224	20	1109320	207.3023
20150224	21	1326332	207.4003
20150224	22	1197771	207.4689
20150224	23	1757724	207.5424
20150224	24	2087162	207.6600
20150224	25	3345681	207.6649
20150224	26	10906185	207.5277
20150225	1	4190985	207.2436
20150225	2	2080383	207.2142
20150225	3	2572006	207.3219
20150225	4	1691585	207.2436
20150225	5	1711869	207.4395
20150225	6	1337472	207.3611
20150225	7	1737749	207.3023
20150225	8	1471754	207.4640
20150225	9	1342317	207.4679
20150225	10	1858360	207.4983
20150225	11	1299703	207.5767
20150225	12	1069361	207.5081
20150225	13	912253	207.5963
20150225	14	1065670	207.6061
20150225	15	1008829	207.6306
20150225	16	1247150	207.7070
20150225	17	2840070	207.8582
20150225	18	850752	207.8510
20150225	19	1690803	207.7236
20150225	20	1916200	207.6159
20150225	21	3388723	207.2289
20150225	22	3092232	207.2827
20150225	23	3882732	207.2044
20150225	24	1961466	207.0084
20150225	25	4106109	207.2729
20150225	26	13377968	207.3513
20150226	1	4389087	207.3219
20150226	2	4280253	206.6557
20150226	3	2892785	206.8614
20150226	4	1889534	206.9496
20150226	5	1963160	207.1308
20150226	6	1823301	207.1456
20150226	7	2460944	207.3415
20150226	8	1996517	207.2631
20150226	9	1687722	207.3121
20150226	10	1296345	207.2240
20150226	11	1340238	207.1554
20150226	12	1707982	207.0574
20150226	13	977785	207.0966
20150226	14	1371894	207.2925
20150226	15	598866	207.2925
20150226	16	1907788	207.0868
20150226	17	1102622	207.1358
20150226	18	805054	207.0966
20150226	19	1460677	206.9790
20150226	20	2047892	206.7390
20150226	21	2758913	206.6949
20150226	22	2273338	206.7047
20150226	23	4058768	206.7879
20150226	24	3044607	206.9398
20150226	25	3095338	207.1554
20150226	26	9035213	207.0966
20150227	1	5635469	206.7733
20150227	2	4396522	206.7928
20150227	3	3527353	206.7928
20150227	4	2165475	207.0868
20150227	5	2024378	207.1652
20150227	6	2104038	207.2386
20150227	7	1584796	207.1554
20150227	8	1945741	206.9398
20150227	9	1514140	207.1848
20150227	10	973483	207.1113
20150227	11	1037923	207.1395
20150227	12	1064349	207.2533
20150227	13	1165012	207.1848
20150227	14	1313836	207.0819
20150227	15	1288337	207.0476
20150227	16	1540881	206.9661
20150227	17	1854543	206.9398
20150227	18	1485825	207.0133
20150227	19	1682128	206.9202
20150227	20	1859992	206.9594
20150227	21	2501473	206.5871
20150227	22	3315387	206.6557
20150227	23	3617291	206.5283
20150227	24	4279483	206.7635
20150227	25	5559831	206.4401
20150227	26	19126168	206.4009
20150302	1	5222500	206.7243
20150302	2	3501550	207.0084
20150302	3	4348782	207.2436
20150302	4	3161409	207.3611
20150302	5	2661215	207.2728
20150302	6	1927864	207.3317
20150302	7	2156048	207.2044
20150302	8	1718898	207.2583
20150302	9	3151629	207.4101
20150302	10	1054667	207.2827
20150302	11	1717009	207.1015
20150302	12	2107224	206.9985
20150302	13	1414796	207.0182
20150302	14	1220200	207.1407
20150302	15	1386345	207.1554
20150302	16	1254612	207.2436
20150302	17	1746806	207.3121
20150302	18	1017286	207.3415
20150302	19	1384616	207.2337
20150302	20	1252643	207.1064
20150302	21	1517976	207.2003
20150302	22	2559409	207.3709
20150302	23	2915057	207.4591
20150302	24	2774579	207.5277
20150302	25	5598801	207.7139
20150302	26	13313994	207.7041
20150303	1	5490425	206.9398
20150303	2	6025585	206.6214
20150303	3	4129649	206.7439
20150303	4	2987541	206.7243
20150303	5	2768710	206.8320
20150303	6	2998956	206.6263
20150303	7	3237030	206.4646
20150303	8	2916375	206.4989
20150303	9	5722501	206.0286
20150303	10	2934706	206.2344
20150303	11	1791380	206.1462
20150303	12	2594050	206.0188
20150303	13	1847064	206.2050
20150303	14	2742455	206.4793
20150303	15	2834158	206.4048
20150303	16	1151165	206.5675
20150303	17	2579420	206.4401
20150303	18	1649792	206.4842
20150303	19	2402764	206.7831
20150303	20	2545823	206.9251
20150303	21	2245491	206.6508
20150303	22	2203567	206.7341
20150303	23	2036928	206.6165
20150303	24	2560500	206.8409
20150303	25	4961603	206.7292
20150303	26	11486818	206.8516
20150304	1	8114866	205.2154
20150304	2	5971669	205.3918
20150304	3	6298169	205.0097
20150304	4	3520691	205.0880
20150304	5	3914096	205.4113
20150304	6	3064248	205.3428
20150304	7	3377995	205.6661
20150304	8	3475714	205.7249
20150304	9	2183105	205.9012
20150304	10	1882472	205.7641
20150304	11	2034114	206.0580
20150304	12	1524927	206.0188
20150304	13	1817414	206.2050
20150304	14	1544694	205.9502
20150304	15	1313698	205.9502
20150304	16	933337	206.0482
20150304	17	1026350	205.9111
20150304	18	2530235	205.6759
20150304	19	2023686	205.5485
20150304	20	2339465	205.6759
20150304	21	2140627	205.8523
20150304	22	2795771	205.9894
20150304	23	3047051	205.9306
20150304	24	3417829	205.9502
20150304	25	5852139	205.9551
20150304	26	10228283	205.9797
20150305	1	4757125	206.0089
20150305	2	3649802	206.3030
20150305	3	3238293	206.4499
20150305	4	2215324	206.4695
20150305	5	1765454	206.4205
20150305	6	1602122	206.4205
20150305	7	3032143	206.0482
20150305	8	2256784	206.1462
20150305	9	1481963	206.2638
20150305	10	1530929	206.3617
20150305	11	1121866	206.1952
20150305	12	1357086	206.0678
20150305	13	1036559	206.0384
20150305	14	3060364	205.6857
20150305	15	1311679	205.8719
20150305	16	1602650	205.9601
20150305	17	1144854	206.0286
20150305	18	1287402	206.1266
20150305	19	2052311	206.2197
20150305	20	1592002	206.1844
20150305	21	1694421	206.1119
20150305	22	2178055	206.2736
20150305	23	2754679	206.1952
20150305	24	2219689	206.2883
20150305	25	5071522	206.2736
20150305	26	8429301	206.2344
20150306	1	6789616	205.4799
20150306	2	3964529	205.6073
20150306	3	4307472	205.3036
20150306	4	2567953	205.5632
20150306	5	2648926	205.4702
20150306	6	3214649	205.1272
20150306	7	6235971	204.5981
20150306	8	4676890	204.4218
20150306	9	5597272	204.0593
20150306	10	4823944	204.2258
20150306	11	3472565	204.2552
20150306	12	4188136	203.8290
20150306	13	3163048	203.9907
20150306	14	3228027	203.8927
20150306	15	3234678	203.9025
20150306	16	3152958	203.7636
20150306	17	3252972	203.5400
20150306	18	2652366	203.7359
20150306	19	4016229	203.9319
20150306	20	4595007	203.4910
20150306	21	4044109	203.1971
20150306	22	3353117	203.1971
20150306	23	4531420	203.3930
20150306	24	5592270	203.2558
20150306	25	8393682	202.9129
20150306	26	18228308	203.3048
20150309	1	7606416	203.6086
20150309	2	4415412	203.7555
20150309	3	3371046	203.8437
20150309	4	3022254	203.7163
20150309	5	2561803	203.8829
20150309	6	2610467	203.8535
20150309	7	1778462	203.8535
20150309	8	2174506	204.0103
20150309	9	1915762	204.1083
20150309	10	1520037	203.8731
20150309	11	1987091	203.7114
20150309	12	1805653	203.7653
20150309	13	2235507	203.9711
20150309	14	1399358	204.0691
20150309	15	1164084	204.0838
20150309	16	1522462	204.2062
20150309	17	2707077	204.4904
20150309	18	1787379	204.3924
20150309	19	1709893	204.2944
20150309	20	1581316	204.2062
20150309	21	2492678	204.0691
20150309	22	3276586	204.3532
20150309	23	2372288	204.4610
20150309	24	2361510	204.2680
20150309	25	3564579	204.2552
20150309	26	13499226	204.1474
20150310	1	7533397	202.1095
20150310	2	5463685	202.1291
20150310	3	4641313	201.8939
20150310	4	4940879	201.8939
20150310	5	4536414	201.7176
20150310	6	3866125	201.9331
20150310	7	3366363	202.3447
20150310	8	2662730	202.2271
20150310	9	3035782	201.8939
20150310	10	4769379	201.4334
20150310	11	5433180	201.5706
20150310	12	3300997	201.2571
20150310	13	3454871	201.5216
20150310	14	2942345	201.4138
20150310	15	2076835	201.3746
20150310	16	3559060	201.6196
20150310	17	2060087	201.5118
20150310	18	2080052	201.5118
20150310	19	2923122	201.3168
20150310	20	3876130	201.1298
20150310	21	2376426	201.2375
20150310	22	4227198	201.1101
20150310	23	3625418	201.2375
20150310	24	4509118	201.2669
20150310	25	6436843	201.1983
20150310	26	18884720	200.8554
20150311	1	6800612	201.2865
20150311	2	4120492	201.0905
20150311	3	4474119	201.0121
20150311	4	3736236	201.0415
20150311	5	6367155	200.4537
20150311	6	3767639	200.6594
20150311	7	3253178	200.8554
20150311	8	2410436	201.0905
20150311	9	2641431	200.9729
20150311	10	1633291	201.0317
20150311	11	1930678	201.0219
20150311	12	2380996	200.8848
20150311	13	1765258	201.1101
20150311	14	2178105	201.0464
20150311	15	1444071	201.1101
20150311	16	1598406	201.0415
20150311	17	2760501	200.6888
20150311	18	4463389	200.6643
20150311	19	2145479	200.7770
20150311	20	2787770	200.9240
20150311	21	2256174	200.8113
20150311	22	2126131	201.0415
20150311	23	3185928	200.6692
